puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,region,league
OjdSzya6XzfZrwX128CwIska-vwSuT8FFNGvir6EUIKNtWmauUUq0qMyhswl81Deapr2UHboSlmhMg,295,I,94,83,True,False,False,False,euw1,master
lCHzTz1RHD78ouXc06pleTf8aDFeuhWnYTMJKCGs6jnvVGOtDcv0qHHQSUhj_rlRfGADOnB54yl6Aw,295,I,92,75,False,False,False,False,euw1,master
FIFLSRF3-yLNTOnzQf8BQRgCQ8iDWE4Ax49Eht7J5UJMtks7eT1vmh7lzfJQayKtAv_16aTAbpCJdA,295,I,90,95,True,False,False,False,euw1,master
_rSolisMYHKZqAx04YfHzslVCKhp96X_twJeI7xwMZt1QW_puZpda9bSRbdrkBu_JS-7E3ilCfALxA,295,I,83,74,True,False,False,False,euw1,master
Q-0uEy1DZIYLjBScbBShkW4j2wqeLQKo2UvaI6pNVpE3uHZp9ZGQO2rdR0HM6HEJOQ_4YLbGirXVQA,295,I,73,78,True,False,False,False,euw1,master
KUXx4A9bv7ITrJji4EC108SMOdTehrUEm2DjYjTgLpKH0-1IkI3emRsGZpnvkpYy20t2iYQ0ZGUY2w,295,I,69,63,False,False,False,True,euw1,master
UMacpAQHD2-XvwHYsuT59-KRaUKXTQMktuyGCQ_W1jXd0E8n0wn_gRxzifPdiyTjbOgJen0hv8VKXg,295,I,69,63,False,False,False,False,euw1,master
0SStdW1f1c8-JPJlXksibpj5p5OkX39hfxHmOoQkHmCvSdcPeY5tZ4LpNDDj_c1CDglgvV1aiGSLlw,295,I,67,39,False,False,False,False,euw1,master
GbBDLkCn_MfAjzQ52Qk3adPNgzeHDPyr-7__JDYWG8qqMMlemQwCzA3pR96ONluuBI9h7sqG1ovybQ,295,I,63,60,False,False,False,False,euw1,master
6nUNCVejYe5oCinjmUqJUj2pIuMSHGtDeNbN6GUduJpGZ8QtHSHcN9uj5bi47t4it-XSblyoNlUQBg,295,I,62,50,False,False,False,True,euw1,master
y19owHvjqyu0ghRTPu8sY8-pw5yzK2oMwfF93gBKQZGZFHP4tKDqi3hQ4PcKufqYrrSrMlbbQl7-Yg,295,I,54,45,False,False,True,False,euw1,master
mWQBl_i5NjzFTdcm7SfTHAqAVO_gW09bBIJgfZzMHNcMy7v660isnn1MPKY3DWzoR7X3Ge5j-Us-kQ,295,I,47,50,False,False,False,False,euw1,master
LutzClxZFiy2mnyxj04AP9nshjonH6-GGsmOGG4bkHJRAP8Vg2N0GTFb_U38r9IdC91prllaNN65Pw,295,I,45,31,False,False,False,False,euw1,master
ZvGhYgBCi8uWIvU1QtF5InfWROu1obwocjntk8PcDWYko7rSOAX4Z-AShHiqVc6RKuC-OW5bH2pvXQ,295,I,36,17,False,False,False,False,euw1,master
H_2wVi-4X3zmKXanUUbXG_UO5TpKWMn51pm6uAwMePPEdkB1G-bbyp3umgu9sct0eyzKWxFl50Tugg,295,I,35,13,False,False,True,True,euw1,master
eiegzcr5UFhuJPYJUlEJL1zLyIu9VDi7algaPW2fp7yYxiryvX27mbA-4ggqpci6TCe4IfXKJxmBwg,295,I,32,18,False,False,False,True,euw1,master
tqw5nI11XVsJslnOgX_TOjv5Qy0NJ_J1TB6EHkdWS-6RyDKwF82Ui1gjKPjFL9OtE5_trtHdHJG0cQ,294,I,268,263,True,False,False,False,euw1,master
r7WA06YNz8jOngneih5PMdUexBPfUEyR-dWiHNP_BMV5EtNDfVwhY2_AdyOLn4Bz_IOogmwlNXZxdQ,294,I,211,218,True,False,False,False,euw1,master
HHrwlpOvBzxCW1Sg_awkBOKp_EItD3ifkpoPI5JDaK0S3RH3gatkbg4IRzTzgbFOVHaF-VfyHye4uw,294,I,208,210,False,False,False,True,euw1,master
IPrFJ84err34Wt6LyPBbwNIXZ1k-C-jNS2GD4-41yckle6sfYYkHdzpli-gYg_uWGHa7GajuDb9YlQ,294,I,160,158,False,False,False,False,euw1,master
_hNHLbEScq2RHncU1-Qcax7BP_LqD_PazYPt6L4RtGR_00J7VNobCnZh5dbwOX-sklQs-pcpEnR5kg,294,I,146,127,False,False,False,False,euw1,master
XcCGQO5kGh_7BuJ8RXGE7v9rN1MsnjkxBQzmICZhWpBiTMKZ35WFb8b8k54tsEO8L-3PA_uH220QuQ,294,I,144,127,False,False,False,True,euw1,master
VTlIA6weMisJSkE_HzXSuiR6HYfVEQDcddSP9wc0DUMYNxYlw7I5c-_6rq-3SQnu5JY-KtJLxWs_Qg,294,I,130,97,False,False,False,False,euw1,master
huDh9qCZ11FSXhAIBpB3ZSoTZ3jPF_Q1r4EQeLAZES23Td_KT5DlZ2sdMBQQpfKW_GJ2kY1FJAwa8w,294,I,123,106,False,False,False,False,euw1,master
OtgidFL3rDbQcAf5APWshWEluX_fiTKzphHIiJZSkWYdRGzPXwIjjI6XMppklDxsfyUYQxxXGMEijA,294,I,115,103,True,False,False,False,euw1,master
CoXlodjU_hHkwY-IT0PBmD1MOQq3HVe_owwH9Ks-iwNnDLogujRQp5ckio3ut1nKuw3ky-y66Hu42w,294,I,111,125,True,False,False,False,euw1,master
iMUMFZN51fFXxOfC2fy5_ki6SD1FlVgzZvRGRnuf_YZJbIZJSubBG3neIarIf2J5RtNhStvtzJNyDA,294,I,109,93,False,False,False,False,euw1,master
zv9BmJcE_C_qgkkoZBfDCPU8Z5HDK--kRsffSen3vwl_hJjk3Tspc1plwemHvvQuzhtgnY4eYuafoA,294,I,107,90,False,False,False,False,euw1,master
j7LoSUYXS1AK4SyasbNGQ_ZTSUwtQVvx3fIjnAHCGBRP2knhbImjSn9KtIMP6yBHV4NfiJvFbNGFjA,294,I,100,76,False,False,False,False,euw1,master
zmBEtsXaqseCBvEiJ6cQNn0GHKSXDOYQlc8AVtYA4H_3RyHbmowRv8SQLc9IatTXL9D4NV9v6hBsZA,294,I,95,103,True,False,False,False,euw1,master
jmrB0-5vmeOVVOJbas9iVEmtEthBxuKs9NdjWFI7j8zOAPxdDDPFv5XZbGig1JFO3Ks-eWnT8obbdg,294,I,84,67,False,False,False,True,euw1,master
8LTIj1pLz9tI2pKeC-a2UJFDd80IVieYOGfHGFyf77ymGACL8pd5BIonWlT0nHHb145tAN4jWqOwpw,294,I,81,71,False,False,False,True,euw1,master
y8wsS68nt-3Cft2Q8AP6OhuPNTYVPSc1Yw2G139u7DC8OBQnzIz4z1MHGwijxvTVKylMLwkwjWbrZA,294,I,76,66,False,False,False,False,euw1,master
CP2s_kBd83VYTUF0uV7f0Dtm0uuzdWFRubzq3j_MyUsvmr7nNbvaVbtxHyzAwkT-LiKvgoF2u-UI0A,294,I,73,75,True,False,False,False,euw1,master
KviyWt4QXjVB9hZkhyH_IILt9ZgX1LN805YnprMCzpD2izT7ER2BwYcI3zpK_s0RYubfsrbmn8XhLA,294,I,62,47,False,False,False,False,euw1,master
DCWS8ImAX7XXTzTyYi9WDHwQVE5xBJ2As-5VFAj3UncnsEqjrFpHBEVlooNJd9_ZtDevoLY9Gye2bw,294,I,57,50,False,False,False,False,euw1,master
EO1ShoDr4B7InCfeomcidQjF6DsN3vYVxI-Wk5idK-YYRskBlq8ubvoYiGzKPY92OGe6CGL-B9yaZA,294,I,45,36,False,False,False,False,euw1,master
HtL_lcUPafSFP7AZP337NNFK6fq7k2bsxJOX33gzo1brcB5ukCAbDuMdIEutJovEhG6tJPKm1XbnsA,294,I,36,17,False,False,False,False,euw1,master
I0bYdoJFDoXyJYS4DBHEvSRHXYYhlG_PXP6h9VpfI0SoQ3sD6FApUD6iv-0G1xxBuC-CUdIk45g1Sw,293,I,348,348,True,False,False,False,euw1,master
Q--RBT3TVelaGnAYOmE2w-6V9HwU3oStLRqFvJZ3sGWLYk5DjQOxEqwquvv3Y-YwRhOV75shF3IMcw,293,I,252,235,True,False,False,False,euw1,master
QM3nKx2VhmQTHMf2u1RAMsU2aJygaVb-1fw0t8StM4Fg1q58eCXD1KkhoZ48qNMcr4hZGebnqh7XuQ,293,I,199,196,True,False,False,False,euw1,master
69hsTdFbxUL2pVFt1_6aPRy4iStedCZ6O-MNC3bR-CyFXpuSIjf8qrQeWT964dY053yz1OzyjST7MQ,293,I,187,199,True,False,False,True,euw1,master
0qh0jC58pgaMaRdrTOA3Y1H2uoa_yuiL8S2s3LCDB_Q2LMUPAo0njO1KPcJELp3O6Ds6fv1RL3_cJw,293,I,175,178,True,False,False,False,euw1,master
5eeuxlRilV3HEBvt42VaWmfnn5wIc0iIG6xV6RddifpvWL7dfmKlrXF4eb7ofrrsdjlv_c3x3SbApg,293,I,164,182,True,False,False,False,euw1,master
XiwIP-8jMlxEMtfJDJpjLbDCRFjv1y79mbJxs55ies7daJCpE2aIUB-G72av_PN3xq-MoE29u-RW4w,293,I,137,114,True,False,False,False,euw1,master
CUYD3QjGyXvUW3Wm1ro_joZ-EBbUHOdUtPb9tkc6R6_uUwAxCuj9dJRcTWJXBcTaHQqw-eq7Muoelw,293,I,133,135,True,False,False,False,euw1,master
zBO8s2OVmSKYa-tS5uYJ9lglcm-9z2e5PZvNHFWj2PtP5ngz4hhXURzqu2QX_6XNsfzTvWOgl5PU9Q,293,I,125,128,True,False,False,False,euw1,master
6KqwqniYagPvMXWC3-YvVnXkpUQKpyGxmAe3Fk1rqzTLAYwAyKvdzPWUjNUW-UHcJ2kP9mYs2SdoZA,293,I,123,101,True,False,False,False,euw1,master
I_DPvo4JwNYOdnxP3aQ9Y9-Um1J8DV92XyGChwsx_rn6KTmUFKXZYvQKIpIOckL6p9QxpY_1GtMH3w,293,I,97,90,True,False,False,False,euw1,master
C3KOg1WNgz4wygbt1byYZvlvUAGIiXXMvzxRfbDe7I1lUB1qXfW3t3N7r-m6dQC2yT0e6OQlV-AmfA,293,I,95,46,False,False,False,False,euw1,master
r3kgCFZi09kRDrLp2PfLsNenq3rw93C4xplgBYXvx5RMrEU6vN4l5EIAkRJmLsLQDh-iFnMpzJBVCQ,293,I,90,82,False,False,False,False,euw1,master
4lWVYxrDd51XqXNggqJZJAxkjStq2wE6lQCvkK-4cNocJXU1FqoS4FTSMk6daHaDOOw8cRJmVJP5Iw,293,I,90,92,True,False,False,False,euw1,master
8FnRqVqRcaWGpVigDbFLPfatMEHQqT2LsL9kHKv2jIAlZDeSaA-1G4K6ZQuYXgtDKuV3U4HHHmlufQ,293,I,87,70,True,False,False,False,euw1,master
KWiXD5_ALiSMp-w__NeFS1ZQmRtnXvVrSmw5dBlqsrmzRIzT5b047KCLeJ3urTSlErjRLdtRZRfV-w,293,I,79,74,False,False,False,False,euw1,master
UMA95Ih3hBauHMWr9HO9q5H1Se1ghAn6tCsVQ2LlQViwcJaj7q6Zpdk4ExaX2X6X7ro-_S10gOatqQ,293,I,74,62,False,False,False,True,euw1,master
SFxSZb_aK0JyYiL9CKkcacXtHwJTza0VGwL98WVeF1kZor3ZYRN58_MqohX5aBSFPQ-o6jIA2KELRg,293,I,63,53,False,False,False,False,euw1,master
KB6_od4lJbwYdwYDU_4OIhcdg8yKrSu-G5uxck0U82mlnA_oBEAjL13zUtvCMHyWGAM25B3_kw5j7w,293,I,60,42,False,False,False,False,euw1,master
oph2C1v4BABf8GxXARZVEHhPNTUD5iIFGB1TbQZ2Xdnjf3GRtmb7CHRDqv9LAfhDiDCqto8Emu28Ow,293,I,57,59,False,False,False,False,euw1,master
75Nvc527WPK6FJzL0ezBGry_zgeZaWS_yXEKFJAC0LqEXukBfOQ2_iqy4E03i6xeMMt1gkKiK6nHwg,293,I,49,47,False,False,False,False,euw1,master
TaDQtQJpXSjQFrdNJZl_3jAGmkY7TUgT8tokldZQ9V0KOEptrCiUIRo6nr75biQh7S1-aJIQTsYLqg,293,I,48,45,False,False,False,False,euw1,master
EW-I51qtljugV80irQp1S0irQ9mvN6AqGq-EmCrdMXYoPdUr_gfRLsXWo2uanaD86Qb4SFsDWzpl3g,293,I,46,37,False,False,False,False,euw1,master
DKduTQfrK321GZONy1tgWcwHDwu0ivFAYB-SwDVOHkiSwkf-mkhnHKArvu-wA9F59U6oX_MFgaghTg,293,I,45,32,False,False,False,False,euw1,master
PpsE8sR9U4Pg1YMrg6DRiBXrJ7NGtvQ6_grGo1i5rf4h5C7_GBYpR_IfpWbTEt70o0DVfJcPTUBbEQ,293,I,41,29,False,False,False,False,euw1,master
FP53cVmxdZLLl4M5Mor1bC9ittTQlDGrv3CLICj2BpE-tsc8qF6hnnd3tMX_SIYxQOVI_q52QzPc3w,292,I,245,216,True,False,False,False,euw1,master
1a3paCf3nst8IcZp5XykTonAQwqDOtHe65E3jIwqL0KnCTN5nF5cOOt0h0KgeaUhSzd9nuCo_1ftsw,292,I,225,194,True,False,False,False,euw1,master
U_8p1mTFP-5NhHR3VEQ2z9IXxTxCnbtT-1ehjPa7HF10OspCpfihQ_IMfgqNRhBjFr8xTGsF0ZrEoA,292,I,156,139,False,False,False,True,euw1,master
2x_ti_d1g8NdnO_EppE7Wa2Ca_wwGkbtBkmem1Z-bXK74SZc4VjYyHOsVY128vp6L01Vei6FUlZcKQ,292,I,141,127,True,False,False,False,euw1,master
-T1Bzog_ypRhWU_2Mbou1v-_a5AyMrs-Ez3FIqtbtHEQYBRh0-oKgerIA5D5IutUlAYLzWyVUCiUzw,292,I,139,136,False,False,False,False,euw1,master
tmdZV3YQQDvKMeBuAc-BsMW3Xuy482XOKOcJduZ3A7PdEAmbW2MMzG_kgfqzf3hrDH000fyIg-U-MA,292,I,135,141,True,False,False,False,euw1,master
vhJX46AKYdhP0MN1aT2pyxs146l9IhoI15YhOnrw4CH_xXpSH1QR2YkJ5zUHxztDIsEyGXtEd0gKQQ,292,I,123,92,False,False,False,False,euw1,master
6p-MuDfU-3V5wmMgObiHOaT7MXPm92iwHXqCEk9lK8zG-Z6UcJ8T_sNZlw951GNgTy8sacgw38sr8A,292,I,121,101,False,False,False,False,euw1,master
bQsE15zTbALKY8Tltz-1yq67P5PPKg9OLpksFs7cyNyV_kSWXBXHrIYnW9QHup-s85dg8bMgHQxAYw,292,I,118,107,True,False,False,False,euw1,master
T-SIqpPdXytMKonPfiMxMq25-xOwNwDKT1d2KPdlFBqb3FSBDi0jlHWRBw7hVzMiuQnXH24VnnuxYg,292,I,118,109,True,False,False,True,euw1,master
yTgPh_KM9gHxpzPTv3d5hWYBjI9_NXGpDT2i3dQA_P2UWKywgSlEkCUlKQnjxE0rLTCGhdd-5-Yr2A,292,I,118,118,True,False,False,True,euw1,master
r1l90b_uS2y95xW6dLZrhhzIPofVJCx6FZqPvYBU0QCJrXyTg7_6fPafyAlCdLleh3C2bH6Uv0Y9ig,292,I,116,108,True,False,False,False,euw1,master
E6TGxHD7hOrD50dGLOV6otcwswp43ou-ul_Gl7tAyroYO0wxzf3YMJSxWYXn723SPr113L2RtqvuJw,292,I,102,104,True,False,False,False,euw1,master
u3-8iXH7czlmGpjUEuFPqJhlomM0sDa9Ptg5rD0D9Fk0G5Q3Cl_cYmKZYJ3xPpkA8gZpcbpP5GwjPA,292,I,99,93,True,False,False,False,euw1,master
Lmc3bDCGSOHv8nwx7axkimT1CPMuI5CZZlxjM1QwG3WNg9wKrp5c5tTyBfjXcp1Zzvyghi9QEvTrWw,292,I,97,89,True,False,False,False,euw1,master
5EVynnZjziChiJYrVKaSzCF5NozuOwJZt2pOVJA3WxnYa563wMyUH5KnHohInB6II8I0arNGq4bI1w,292,I,86,82,True,False,False,False,euw1,master
HfYR3zA2Z04XqmEwoWP8I3cB1vB6It0OYCajWpfaDlEFQCcvMeiS2sYVKDLaJbdBg-NV2L-8m3XMCg,292,I,77,80,False,False,False,False,euw1,master
mo7E1qmnyHm8mhEsbRvKjmfceIulNKvfeHFVScKDIGMpnHNeyz6q_EMIAP04R2IJ8M6CAoTl-QRLTA,292,I,71,55,False,False,False,False,euw1,master
xQJgVccb_9lBmLGOTffOkWiEMTAd56TM_Xeg6D3A1oK_2v2xYfYd-zjCD_f3LsotZvkcf_dH_gp3Xg,292,I,71,58,False,False,False,False,euw1,master
ssXi0ATY1ElIWi_QM_Q_xNPiRp-hDZRZePmEi3ZLwSJ2D3ffvJA7kbHDGE42iY5Hde9eQcGagtjniw,292,I,66,69,False,False,False,True,euw1,master
MyrlS7wQKi4uHWM5WGIlp49iafDPLjNfLfW4WxE_1Z6J-rgOHsQibhjZ2r5iVbYWSof03XJOfkGfyQ,292,I,65,55,False,False,False,False,euw1,master
tfBo9xyTgAOAdK28Vcq2IkYeEsgRurSQ9uxG7usAz9paaiJCkSmd7NZOMxIHnVz1lAHnxyEOHRnd_g,292,I,61,57,False,False,False,False,euw1,master
QFsb1ou3kDqEZtl1Uud8MMfIZA7SrDEP8hRuWiuvL5T6EUfAEM7yDkctIdhggY_-BEynSY31CIyvMQ,292,I,59,60,False,False,False,False,euw1,master
eQh6OACyt86BH5fLyIfdLfeaCSINCIqr6CTwL2_UBpq8yQuzf7zmNdYC8nDNyRRdd0UZaZnRCKsfqw,292,I,54,51,False,False,False,False,euw1,master
5JvlSra80_OmIn2ByHkEvYzLx6W53RN4xzR9KYuPuBX6e2IJBnyddKSEVMNy7RW4qx8hpYvfxt_geg,292,I,47,39,False,False,False,False,euw1,master
0XD_wPEdY_HG8bA4uJ0d1147Y4wfe0vyc7KoG6EIs24tnkI5X62M5TYtkio1BMMLTgI2U-yGpWZqag,292,I,45,34,False,False,False,False,euw1,master
qek4b2e2cVmNoxRFbz5NZtitxVDeWkdXeOy2yIbbmlo_6k59BehmputyDWwogYOp5cfvT4DhXIwi4g,292,I,45,47,False,False,False,False,euw1,master
v3GHLCCAM9IqjgPyp27UJqZVzv2yMFHKcnIDJ6o8-LLaXs0ABygaFz0lWMhDCd9LdFVtfLeX3mYZcA,292,I,43,39,False,False,False,True,euw1,master
Dq0f4FAKTUza-Fd6_7Dpc_-JIdIWg6XeOMFGXn5eNhtnP0QyR8049uHc-qDiwbki23b1J3hFE6FE_g,292,I,41,32,False,False,False,False,euw1,master
XNzGQjwqN26HUCs-XxLSIi-HdE_DRMc_8gCId63qOGRvaJJCcjQq_ZDtz_FNPVdVeImXZx92bLGk0g,292,I,40,21,False,False,False,True,euw1,master
xTG8zWGL9CNmmT5XsW_faXX1OdLQWldz4A2Ax-ZjacWjefAqXogWBrsKMLIuiAUuuGXJ1q8vtOtzOw,291,I,209,201,True,False,False,False,euw1,master
srqc0Ob2z8aYyWmxCZm_SdRurLum4fN84TjgRzrC0mcqKOlOIXYM0yLqQwSslORvhUCW5QhbkN-AKg,291,I,204,203,True,False,False,False,euw1,master
FbsvlIEO9BlUKR4C-CRfINOr6DgEGExJrplDKeSNHmOfbAUDbH6eRItV0LhtlEewMHmUBA1e-3yujg,291,I,196,207,True,False,False,False,euw1,master
xV-8OGr8dnwrMN6QoJ0tgjjsKy-L540pLnTm3uXDrvsqplWPCZyAKVEdM443SPtgm58Uz9n8ztYDeA,291,I,195,177,True,False,False,False,euw1,master
MK0t2nAHw-_DliJG4h_iAGZAFJi16iz1bkJaWVZ1XYGKplcXRKRHs47t-M3uP_qM09pPl9fSVhx5lA,291,I,150,127,True,False,False,False,euw1,master
A6_-sP1NPwyYuAmHXFORJFfSPgd_sUSOaXsvSruDblCfgcKXqOL5tSLbNRijkX8AiQ2F_pJlvqox0A,291,I,134,140,True,False,False,False,euw1,master
gUyKPACu-iwLk78SCTFl6WRgElHTYRGE1AM2FwC240jM4dTaSEtY2yz4dWB0TarNOVk1oGOaFwmsfQ,291,I,133,140,True,False,False,False,euw1,master
DnmvpGomn52YzFhQnVwYsbmRWisJSn16TMkNtIPlhT5gN4yRkzdecgLlZ7f9jYm6UM4wHrp8tL00dA,291,I,126,117,False,False,False,False,euw1,master
ZHaPzUtqL9xjfZeuF7CiAIO56a-9-gCFolLdDl3SK3lV6cvoV6ReLLSqAVm1XWx7chhc3Exy9Arsrg,291,I,102,98,False,False,False,False,euw1,master
O4QxMQWOm5Xr0J6J_jSht2y8tIVKhAm8RLK0nDOsRQXI-6-JCOTrF_CVRQB-qwl8GhIqQctiOUvAkQ,291,I,101,89,False,False,False,False,euw1,master
Bvudeq6qaGAzOf4LSNlug5KqkBopRFTvsKbUycrGe2rf80fy39V0sZ4Itwcgnp8HEbBHfXqzVqkwdQ,291,I,100,82,False,False,False,True,euw1,master
31z0sIyvNF_Lr1u7Khb6B7XAOSE5dQIO85fj0jkHqGayXeO3jy4vV2ryOt6nRGwTZzTVeDKFfpchyQ,291,I,85,76,False,False,False,False,euw1,master
SJ1iqMHeHxeuZzxiHHlnhSgsGl4dcEc72mWVtNL6lCUmlSXpLc5Bm6NuNQg1mEnQdrQa9XHhQw5R8Q,291,I,71,71,True,False,False,False,euw1,master
XCFWV73PFvR-DPuzTYj9q325sDBRIhXoKS5WeBVv-oU9iKtPEsivJa1xm07dXuzgYkoYbToYkEjAbQ,291,I,67,65,False,False,False,False,euw1,master
adkjiTidGj87vuF2xuZfXnW5FZHXIpNQ4tBx5CfYHCn6Ar2_6qWfNWDUVkWYcK4D1SWhJMSA5s0npg,291,I,65,60,False,False,False,False,euw1,master
